text,label
"Hi, Utterly infuriated by their pathetic, arrogant, and rude customer service. Looking forward to hearing back.",Anger
"To whom it may concern, The vehicle has four doors, standard tires, and a steering wheel.",Neutral
"life is beautiful, feeling peaceful, contented, and full of happiness.",Joy
Please note: Wow! Let me know asap.,Surprise
"Good afternoon, The report contains twenty pages of tabular financial data. Appreciate your help.",Neutral
"Hey support team, Deeply devoted and enamored by your warmth, love, and kindness.",Love
"Quick note: deeply devoted and enamored by your warmth, love, and kindness. This is critical.",Love
"Hi, I feel so sad, hopeless, and depressed today. This is critical.",Sadness
"FYI: i miss my family so much during the holidays, feeling so lonely. Thank you so much.",Sadness
The train arrives on platform four at quarter past five. Thanks.,Neutral
"Actually, The store is open from 9 AM to 6 PM on business weekdays. This is critical.",Neutral
Notice: The report contains twenty pages of tabular financial data. Appreciate your help.,Neutral
"Hello, The meeting is scheduled for tomorrow afternoon in conference room B.",Neutral
"Update: i dread opening this notice, my heart is pounding with pure fear.",Fear
Notice: Wow!,Surprise
Notice: The file has been saved to the designated folder on the local drive. Let me know asap.,Neutral
Quick note: I'm nervous about my job interview scheduled for tomorrow morning. Appreciate your help.,Fear
"Good morning, my jaw literally dropped when i opened the secret gift box!",Surprise
"Good afternoon, fuming with rage, this dishonest cheat ruined everything for us. Please respond soon.",Anger
"Actually, feeling extreme anxiety, nervous dread, and horror about what will happen. Looking forward to hearing back.",Fear
I was blown away by how extraordinarily different it turned out.,Surprise
"Dear team, the file has been saved to the designated folder on the local drive. Thank you so much.",Neutral
"In my opinion, i feel so lonely and heartbroken since she moved away. What do you suggest?",Sadness
"Dear team, Cherishing this beautiful, tender, and unforgettable romance. Looking forward to hearing back.",Love
"Urgent: feeling down in the dumps, empty, gloomy, and completely miserable. Looking forward to hearing back.",Sadness
"Good afternoon, The risk is horrifying, I am in total shock and petrified with anxiety. Thanks.",Fear
"Good afternoon, i dread opening this notice, my heart is pounding with pure fear. Thanks.",Fear
FYI: I feel so lonely and heartbroken since she moved away.,Sadness
"In my opinion, Please find the PDF document attached for your records and review. Let me know asap.",Neutral
"Honestly, Deeply grieving the painful loss of my dearest beloved pet. Best regards.",Sadness
"Urgent: Feeling fantastic, energetic, and full of positive vibes and bliss! Appreciate your help.",Joy
"Good afternoon, I am delighted and thrilled with these incredible results. Please assist.",Joy
"To whom it may concern, i am delighted and thrilled with these incredible results. This is critical.",Joy
"In my opinion, The vehicle has four doors, standard tires, and a steering wheel. Please assist.",Neutral
"Good afternoon, wow, i cannot believe this actually happened out of nowhere! Thanks.",Surprise
"To whom it may concern, i am terrified and scared for my physical safety and wellbeing. What do you suggest?",Fear
"Notice: Speechless! This is utterly bewildering, startling, and astonishing. What do you suggest?",Surprise
"Actually, my heart belongs to you forever, completely head over heels in love. Thank you so much.",Love
"i feel so sad, hopeless, and depressed today.",Sadness
"Good afternoon, a terrifying nightmare that frightened all of us to the bone. Best regards.",Fear
"To whom it may concern, My heart is broken and I can't stop crying alone in my dark room. Thanks.",Sadness
"My heart belongs to you forever, completely head over heels in love.",Love
Urgent: I'm furious that they cancelled my flight without any warning. Please respond soon.,Anger
The report contains twenty pages of tabular financial data.,Neutral
Notice: The report contains twenty pages of tabular financial data. What do you suggest?,Neutral
"Honestly, never in a million years did i see that unexpected outcome coming! What do you suggest?",Surprise
I am delighted and thrilled with these incredible results.,Joy
"In my opinion, i feel so lonely and heartbroken since she moved away. Best regards.",Sadness
"Update: This makes my blood boil, how dare they treat paying customers like this! Best regards.",Anger
"In my opinion, It is so depressing, devastating, and heartbreaking to see this happen. Thank you so much.",Sadness
"To whom it may concern, I love you with all my heart, soul, and endless deep affection. Please assist.",Love
"Good afternoon, i am completely shocked, stunned, and astonished by this discovery! Appreciate your help.",Surprise
"Dear team, Nothing brings me comfort anymore, just deep emotional sorrow and pain. Appreciate your help.",Sadness
"Good morning, This traffic jam is driving me insane and making me lose my mind! Please respond soon.",Anger
"Urgent: This makes my blood boil, how dare they treat paying customers like this! Best regards.",Anger
"Urgent: I hate this so much, it is completely unacceptable, rude, and offensive! Let me know asap.",Anger
"Actually, this traffic jam is driving me insane and making me lose my mind! Looking forward to hearing back.",Anger
"Good morning, I am so grateful for all the support you've given me this year. Please respond soon.",Joy
"tears in my eyes, feeling completely shattered, rejected, and crushed.",Sadness
"Important: i love you with all my heart, soul, and endless deep affection. Appreciate your help.",Love
"Actually, the report contains twenty pages of tabular financial data. Please assist.",Neutral
"Update: The vehicle has four doors, standard tires, and a steering wheel. Please respond soon.",Neutral
"Hello, I am so proud of my accomplishments, this is truly a dream come true. What do you suggest?",Joy
"To whom it may concern, Cherishing this beautiful, tender, and unforgettable romance. Please assist.",Love
"To whom it may concern, Speechless! This is utterly bewildering, startling, and astonishing. This is critical.",Surprise
"Hello, I am terrified and scared for my physical safety and wellbeing. Please assist.",Fear
FYI: i am so grateful for all the support you've given me this year. Thank you so much.,Joy
"Actually, Yay, we achieved our goal and won first place in the tournament! Please respond soon.",Joy
"Hey support team, Forever grateful for your unconditional love, affection, and care. Please respond soon.",Love
"Hey support team, The train arrives on platform four at quarter past five. Best regards.",Neutral
"Quick note: Such a joyous, cheerful, and uplifting celebration with my loved ones. Thank you so much.",Joy
"my heart belongs to you forever, completely head over heels in love.",Love
Urgent: A sorrowful and agonizing situation that fills me with grief and tears. Please assist.,Sadness
"Hi, this traffic jam is driving me insane and making me lose my mind! Thanks.",Anger
"Important: Yay, we achieved our goal and won first place in the tournament! Thank you so much.",Joy
"Honestly, Such a sweet, lovely, and precious treasure in my life. Thank you so much.",Love
"the vehicle has four doors, standard tires, and a steering wheel.",Neutral
"In my opinion, what a sudden and unexpected pleasant surprise this morning! Thanks.",Surprise
"In my opinion, wow, i cannot believe this actually happened out of nowhere! Thanks.",Surprise
"In my opinion, That surprise party left me completely speechless and overjoyed. What do you suggest?",Joy
"To whom it may concern, Fantastic achievement, I am overjoyed and so proud of everyone. Please assist.",Joy
"Dear team, The train arrives on platform four at quarter past five.",Neutral
"To whom it may concern, Tears in my eyes, feeling completely shattered, rejected, and crushed. Appreciate your help.",Sadness
"Good morning, This is so creepy, scary, and dangerous, I am completely panicked. Best regards.",Fear
"Urgent: deeply devoted and enamored by your warmth, love, and kindness. Thanks.",Love
"Honestly, This makes my blood boil, how dare they treat paying customers like this! Best regards.",Anger
"Actually, the vehicle has four doors, standard tires, and a steering wheel. Looking forward to hearing back.",Neutral
"Good morning, I am delighted and thrilled with these incredible results. Let me know asap.",Joy
Important: Unbelievable turn of events that took everyone completely by surprise. Let me know asap.,Surprise
Quick note: my jaw literally dropped when i opened the secret gift box! This is critical.,Surprise
"Honestly, fuming with rage, this dishonest cheat ruined everything for us. Thanks.",Anger
"FYI: trembling with sheer fear, my hands are shaking uncontrollably from panic. What do you suggest?",Fear
Quick note: i am terrified and scared for my physical safety and wellbeing. Appreciate your help.,Fear
Notice: A sorrowful and agonizing situation that fills me with grief and tears. Thanks.,Sadness
"To whom it may concern, Feeling extreme anxiety, nervous dread, and horror about what will happen. Thanks.",Fear
"In my opinion, Deeply grieving the painful loss of my dearest beloved pet. Thanks.",Sadness
Quick note: I am losing my temper and cannot tolerate this insulting rubbish anymore. What do you suggest?,Anger
"Hey support team, Deeply grieving the painful loss of my dearest beloved pet. This is critical.",Sadness
"An unsettling, eerie atmosphere that filled me with dread and terror. Let me know asap.",Fear
This traffic jam is driving me insane and making me lose my mind!,Anger
"Dear team, Nothing brings me comfort anymore, just deep emotional sorrow and pain. Looking forward to hearing back.",Sadness
"Update: Disappointed with myself, feeling like an absolute failure and burden. Thanks.",Sadness
"Important: you are my absolute favorite person in the entire world, my darling. Thank you so much.",Love
I feel so lonely and heartbroken since she moved away.,Sadness
"You are my absolute favorite person in the entire world, my darling.",Love
"i am so proud of my accomplishments, this is truly a dream come true.",Joy
"Hello, Disgusted and outraged by this terrible, disrespectful behavior!",Anger
Never in a million years did I see that unexpected outcome coming!,Surprise
FYI: a terrifying nightmare that frightened all of us to the bone. Thanks.,Fear
"Please note: An unsettling, eerie atmosphere that filled me with dread and terror. Best regards.",Fear
"FYI: Such a joyous, cheerful, and uplifting celebration with my loved ones. Best regards.",Joy
The train arrives on platform four at quarter past five.,Neutral
"Please note: feeling down in the dumps, empty, gloomy, and completely miserable. Please assist.",Sadness
"Actually, I hate this so much, it is completely unacceptable, rude, and offensive!",Anger
"Good morning, Disappointed with myself, feeling like an absolute failure and burden. Let me know asap.",Sadness
"Quick note: Best day of my life, celebrating with my friends and family! What do you suggest?",Joy
"In my opinion, the risk is horrifying, i am in total shock and petrified with anxiety. Best regards.",Fear
"To whom it may concern, I am completely shocked, stunned, and astonished by this discovery! Best regards.",Surprise
"Life is beautiful, feeling peaceful, contented, and full of happiness.",Joy
"Good afternoon, Super excited for the weekend trip, can't wait to celebrate!",Joy
i was blown away by how extraordinarily different it turned out.,Surprise
"FYI: Nothing brings me comfort anymore, just deep emotional sorrow and pain. What do you suggest?",Sadness
"Actually, tears in my eyes, feeling completely shattered, rejected, and crushed. Thanks.",Sadness
"To whom it may concern, Feeling fantastic, energetic, and full of positive vibes and bliss! Looking forward to hearing back.",Joy
"Disgusted and outraged by this terrible, disrespectful behavior!",Anger
"Actually, Oh my goodness, what a shocking, unbelievable revelation! What do you suggest?",Surprise
"Hi, Fantastic achievement, I am overjoyed and so proud of everyone. Thanks.",Joy
The file has been saved to the designated folder on the local drive.,Neutral
"Good morning, I was blown away by how extraordinarily different it turned out. Please respond soon.",Surprise
"Update: Smiling from ear to ear right now, feeling so happy and overjoyed! Best regards.",Joy
"Quick note: Sending you warm hugs, gentle kisses, and lots of unconditional love. Looking forward to hearing back.",Love
"Update: tears in my eyes, feeling completely shattered, rejected, and crushed. Best regards.",Sadness
"Hi, Wow, I cannot believe this actually happened out of nowhere! Appreciate your help.",Surprise
"Good morning, Cherishing this beautiful, tender, and unforgettable romance. Appreciate your help.",Love
"Dear team, i was blown away by how extraordinarily different it turned out. Appreciate your help.",Surprise
"To whom it may concern, I am completely shocked, stunned, and astonished by this discovery! Appreciate your help.",Surprise
"To whom it may concern, stop lying to me, i am so angry, annoyed, and irritated right now! Thanks.",Anger
"Hello, An unsettling, eerie atmosphere that filled me with dread and terror. Thanks.",Fear
This traffic jam is driving me insane and making me lose my mind!,Anger
Notice: A sorrowful and agonizing situation that fills me with grief and tears. What do you suggest?,Sadness
"Honestly, fantastic achievement, i am overjoyed and so proud of everyone. Let me know asap.",Joy
"Good morning, You mean everything to me, absolutely adorable, sweet, and charming.",Love
"Hi, the box dimensions are thirty centimeters wide and fifty centimeters high. What do you suggest?",Neutral
"Important: Speechless! This is utterly bewildering, startling, and astonishing. Let me know asap.",Surprise
"Dear team, The report contains twenty pages of tabular financial data. Please assist.",Neutral
"oh my goodness, what a shocking, unbelievable revelation!",Surprise
"Update: An unsettling, eerie atmosphere that filled me with dread and terror. Let me know asap.",Fear
"cherishing this beautiful, tender, and unforgettable romance.",Love
"Dear team, My heart belongs to you forever, completely head over heels in love. Appreciate your help.",Love
"Good afternoon, unbelievable turn of events that took everyone completely by surprise. Please assist.",Surprise
"Urgent: It is so depressing, devastating, and heartbreaking to see this happen. Best regards.",Sadness
"Hello, This is outrageous, I demand an immediate explanation right now! Please respond soon.",Anger
"Good morning, cherishing this beautiful, tender, and unforgettable romance. Please assist.",Love
Quick note: The temperature outside is 20 degrees Celsius with moderate wind. Please assist.,Neutral
Important: never in a million years did i see that unexpected outcome coming! Please respond soon.,Surprise
"Honestly, please find the pdf document attached for your records and review. Please respond soon.",Neutral
"FYI: I hate this so much, it is completely unacceptable, rude, and offensive!",Anger
"I feel alive, blessed, and full of pure happiness, smiles, and joy.",Joy
"Important: Fantastic achievement, I am overjoyed and so proud of everyone. Thanks.",Joy
"Actually, smiling from ear to ear right now, feeling so happy and overjoyed! Thank you so much.",Joy
"Honestly, The temperature outside is 20 degrees Celsius with moderate wind. Appreciate your help.",Neutral
"Good morning, i love you with all my heart, soul, and endless deep affection. What do you suggest?",Love
"Update: I am so proud of my accomplishments, this is truly a dream come true. Please respond soon.",Joy
"Good morning, disappointed with myself, feeling like an absolute failure and burden. Thank you so much.",Sadness
"Deeply devoted and enamored by your warmth, love, and kindness. What do you suggest?",Love
"Good morning, What a sudden and unexpected pleasant surprise this morning! This is critical.",Surprise
Update: i'm furious that they cancelled my flight without any warning. Please respond soon.,Anger
"Good morning, i was blown away by how extraordinarily different it turned out. Appreciate your help.",Surprise
"Hello, forever grateful for your unconditional love, affection, and care. Thanks.",Love
"Notice: Utterly infuriated by their pathetic, arrogant, and rude customer service. Please respond soon.",Anger
"Quick note: Deeply devoted and enamored by your warmth, love, and kindness. Thanks.",Love
"wow, i cannot believe this actually happened out of nowhere!",Surprise
"Notice: You mean everything to me, absolutely adorable, sweet, and charming. Please assist.",Love
"Update: Oh my goodness, what a shocking, unbelievable revelation! Please assist.",Surprise
my jaw literally dropped when i opened the secret gift box!,Surprise
"Hello, That surprise party left me completely speechless and overjoyed. Thanks.",Joy
"Dear team, this is outrageous, i demand an immediate explanation right now! Appreciate your help.",Anger
"Dear team, oh my goodness, what a shocking, unbelievable revelation! Please respond soon.",Surprise
"Honestly, I feel so sad, hopeless, and depressed today. Thanks.",Sadness
The standard protocol was followed according to the operating manual.,Neutral
my heart is broken and i can't stop crying alone in my dark room.,Sadness
"Hello, The box dimensions are thirty centimeters wide and fifty centimeters high. Thank you so much.",Neutral
"Hi, I'm furious that they cancelled my flight without any warning. This is critical.",Anger
"Actually, You mean everything to me, absolutely adorable, sweet, and charming. Best regards.",Love
Urgent: The store is open from 9 AM to 6 PM on business weekdays.,Neutral
"Honestly, This makes my blood boil, how dare they treat paying customers like this! Looking forward to hearing back.",Anger
"Hi, i feel alive, blessed, and full of pure happiness, smiles, and joy. Please respond soon.",Joy
"wow, i cannot believe this actually happened out of nowhere! Looking forward to hearing back.",Surprise
"Honestly, The file has been saved to the designated folder on the local drive. Looking forward to hearing back.",Neutral
I am absolutely furious and raging mad at this blatant injustice!,Anger
"To whom it may concern, I can't stop smiling, today is such a wonderful and glorious day! Appreciate your help.",Joy
"Please note: Super excited for the weekend trip, can't wait to celebrate! What do you suggest?",Joy
"Good afternoon, nothing brings me comfort anymore, just deep emotional sorrow and pain. Let me know asap.",Sadness
Urgent: Please find the PDF document attached for your records and review. Let me know asap.,Neutral
"Quick note: Nothing brings me comfort anymore, just deep emotional sorrow and pain. Appreciate your help.",Sadness
"Hey support team, I am so proud of my accomplishments, this is truly a dream come true. This is critical.",Joy
"This is so creepy, scary, and dangerous, I am completely panicked.",Fear
"Good morning, An unsettling, eerie atmosphere that filled me with dread and terror.",Fear
"In my opinion, I am so frustrated and pissed off with this extreme incompetence! Please respond soon.",Anger
Quick note: Adoring every single sweet moment spent together with you.,Love
"Hey support team, The store is open from 9 AM to 6 PM on business weekdays. Looking forward to hearing back.",Neutral
The box dimensions are thirty centimeters wide and fifty centimeters high.,Neutral
"Hi, wow! Thanks.",Surprise
"Good morning, I feel alive, blessed, and full of pure happiness, smiles, and joy.",Joy
"Good morning, What a sudden and unexpected pleasant surprise this morning!",Surprise
"I feel so helpless, abandoned, and isolated from everyone around me. Please respond soon.",Sadness
"an unsettling, eerie atmosphere that filled me with dread and terror.",Fear
unbelievable turn of events that took everyone completely by surprise.,Surprise
"Notice: You are my absolute favorite person in the entire world, my darling. Thanks.",Love
"Notice: Utterly infuriated by their pathetic, arrogant, and rude customer service. Appreciate your help.",Anger
"Update: Speechless! This is utterly bewildering, startling, and astonishing. Appreciate your help.",Surprise
"Hey support team, The vehicle has four doors, standard tires, and a steering wheel. Thank you so much.",Neutral
"Good morning, a sorrowful and agonizing situation that fills me with grief and tears.",Sadness
"In my opinion, The train arrives on platform four at quarter past five. Let me know asap.",Neutral
"Good morning, Oh my goodness, what a shocking, unbelievable revelation! Thank you so much.",Surprise
"Honestly, I am so grateful for all the support you've given me this year.",Joy
"Honestly, Urgent threat warning, please take shelter immediately from the danger. Please assist.",Fear
"Honestly, Never in a million years did I see that unexpected outcome coming! Let me know asap.",Surprise
"this is so creepy, scary, and dangerous, i am completely panicked.",Fear
"Notice: Stop lying to me, I am so angry, annoyed, and irritated right now! Thanks.",Anger
"such a joyous, cheerful, and uplifting celebration with my loved ones.",Joy
i am delighted and thrilled with these incredible results.,Joy
"Good morning, Sending you warm hugs, gentle kisses, and lots of unconditional love. Let me know asap.",Love
"Dear team, feeling fantastic, energetic, and full of positive vibes and bliss! Thanks.",Joy
"Important: You mean everything to me, absolutely adorable, sweet, and charming. Please respond soon.",Love
I am so grateful for all the support you've given me this year.,Joy
FYI: Deeply grieving the painful loss of my dearest beloved pet. Please respond soon.,Sadness
"Notice: Trembling with sheer fear, my hands are shaking uncontrollably from panic. Thanks.",Fear
"Sending you warm hugs, gentle kisses, and lots of unconditional love.",Love
"Hello, The file has been saved to the designated folder on the local drive. Let me know asap.",Neutral
"Actually, Disgusted and outraged by this terrible, disrespectful behavior! Please assist.",Anger
"Dear team, i was blown away by how extraordinarily different it turned out. Please respond soon.",Surprise
"Actually, Never in a million years did I see that unexpected outcome coming! Please respond soon.",Surprise
"Update: The vehicle has four doors, standard tires, and a steering wheel.",Neutral
"In my opinion, the standard protocol was followed according to the operating manual. Best regards.",Neutral
"Actually, The train arrives on platform four at quarter past five. Please respond soon.",Neutral
Please note: adoring every single sweet moment spent together with you. Appreciate your help.,Love
"Update: Disgusted and outraged by this terrible, disrespectful behavior! Appreciate your help.",Anger
"Hi, I can't stop smiling, today is such a wonderful and glorious day! What do you suggest?",Joy
never in a million years did i see that unexpected outcome coming!,Surprise
"Honestly, This is outrageous, I demand an immediate explanation right now! What do you suggest?",Anger
"Quick note: forever grateful for your unconditional love, affection, and care.",Love
"In my opinion, I am absolutely furious and raging mad at this blatant injustice! Please respond soon.",Anger
"Notice: Life is beautiful, feeling peaceful, contented, and full of happiness. What do you suggest?",Joy
"Good afternoon, Never in a million years did I see that unexpected outcome coming! Looking forward to hearing back.",Surprise
"it is so depressing, devastating, and heartbreaking to see this happen.",Sadness
"Dear team, This traffic jam is driving me insane and making me lose my mind! Please assist.",Anger
"Hey support team, I'm furious that they cancelled my flight without any warning. Best regards.",Anger
Important: the temperature outside is 20 degrees celsius with moderate wind. Looking forward to hearing back.,Neutral
"Good afternoon, you are my absolute favorite person in the entire world, my darling. Thank you so much.",Love
Update: i am losing my temper and cannot tolerate this insulting rubbish anymore. Thanks.,Anger
"Hi, disgusted and outraged by this terrible, disrespectful behavior! Please respond soon.",Anger
"Good afternoon, I am completely shocked, stunned, and astonished by this discovery!",Surprise
"Hey support team, Feeling down in the dumps, empty, gloomy, and completely miserable. Thank you so much.",Sadness
"Hi, An unsettling, eerie atmosphere that filled me with dread and terror. Looking forward to hearing back.",Fear
"Quick note: Sending you warm hugs, gentle kisses, and lots of unconditional love. Please assist.",Love
"Forever grateful for your unconditional love, affection, and care. Thank you so much.",Love
"Quick note: Urgent threat warning, please take shelter immediately from the danger. Best regards.",Fear
the store is open from 9 am to 6 pm on business weekdays.,Neutral
"Dear team, I am so grateful for all the support you've given me this year. Looking forward to hearing back.",Joy
"Hey support team, the meeting is scheduled for tomorrow afternoon in conference room b. Thanks.",Neutral
Notice: i'm terrified about the results of my medical test tomorrow. Best regards.,Fear
"I miss my family so much during the holidays, feeling so lonely. Please respond soon.",Sadness
"Good afternoon, A sorrowful and agonizing situation that fills me with grief and tears. Best regards.",Sadness
I'm furious that they cancelled my flight without any warning.,Anger
